X,Y,Z
30.841088,5341.5,8.823600913
30.841088,5342,9.846518802
30.841088,5342.5,11.25848317
30.841088,5343,11.02588678
30.841088,5343.5,9.72676827
30.841088,5344,7.837782527
30.841088,5344.5,7.482677773
30.841088,5345,7.25389176
30.841088,5345.5,6.262213108
30.841088,5346,5.666296675
30.841088,5346.5,5.170895961
30.841088,5347,5.64798006
30.841088,5347.5,7.011144433
30.841088,5348,7.837329139
30.841088,5348.5,7.151930983
30.841088,5349,7.567778293
30.841088,5349.5,9.533123682
30.841088,5350,11.12827134
30.841088,5350.5,14.98993421
30.841088,5351,18.51935268
30.841088,5351.5,16.21091722
30.841088,5352,13.89055803
30.841088,5352.5,10.89133242
30.841088,5353,8.968891388
30.841088,5353.5,8.143402052
30.841088,5354,7.171978995
30.841088,5354.5,5.376970423
30.841088,5355,3.565785065
30.841088,5355.5,2.73732286
30.841088,5356,2.512131458
30.841088,5356.5,2.536714215
30.841088,5357,2.916984357
30.841088,5357.5,4.038081566
30.841088,5358,5.998062499
30.841088,5358.5,7.988802532
30.841088,5359,9.065436007
30.841088,5359.5,10.29080192
30.841088,5360,11.6502162
30.841088,5360.5,10.28557502
30.841088,5361,10.38430362
30.841088,5361.5,11.02070513
30.841088,5362,8.97206797
30.841088,5362.5,7.803996106
30.841088,5363,8.296269569
30.841088,5363.5,6.660099554
30.841088,5364,4.67733867
30.841088,5364.5,4.537399517
30.841088,5365,5.259926146
30.841088,5365.5,6.289616943
30.841088,5366,8.369292338
30.841088,5366.5,10.19361398
30.841088,5367,10.19625907
30.841088,5367.5,10.07431686
30.841088,5368,10.47990841
30.841088,5368.5,10.53641062
30.841088,5369,11.07030041
30.841088,5369.5,11.13492411
30.841088,5370,10.12229913
30.841088,5370.5,8.975335899
30.841088,5371,9.252601343
30.841088,5371.5,9.520038371
30.841088,5372,9.233032491
30.841088,5372.5,9.214489209
30.841088,5373,9.029344244
30.841088,5373.5,8.297343386
30.841088,5374,7.545175478
30.841088,5374.5,7.097830609
30.841088,5375,6.05890165
30.841088,5375.5,4.992394344
30.841088,5376,5.156180759
30.841088,5376.5,5.871007369
30.841088,5377,5.835369672
30.841088,5377.5,5.696951572
30.841088,5378,6.611260063
30.841088,5378.5,6.768312353
30.841088,5379,6.459652054
30.841088,5379.5,6.499024782
30.841088,5380,6.972887094
30.841088,5380.5,7.429431561
30.841088,5381,8.632588439
30.841088,5381.5,9.978236742
30.841088,5382,10.15848105
30.841088,5382.5,9.565458661
30.841088,5383,8.61267775
30.841088,5383.5,7.188205494
30.841088,5384,5.980044862
30.841088,5384.5,6.092217523
30.841088,5385,7.903872766
30.841088,5385.5,10.11671597
30.841088,5386,10.2181058
30.841088,5386.5,8.398034692
30.841088,5387,7.219920539
30.841088,5387.5,7.269941374
30.841088,5388,8.19000896
30.841088,5388.5,9.42585501
30.841088,5389,9.572563117
30.841088,5389.5,9.080607775
30.841088,5390,9.197353465
30.841088,5390.5,9.579847965
30.841088,5391,10.41526626
30.841088,5391.5,12.31854296
30.841088,5392,13.87926312
30.841088,5392.5,13.35247154
30.841088,5393,11.48284316
30.841088,5393.5,11.02662035
30.841088,5394,12.35104694
30.841088,5394.5,12.90673338
30.841088,5395,11.52306379
30.841088,5395.5,9.964124449
30.841088,5396,8.818654239
30.841088,5396.5,8.517489831
30.841088,5397,8.66899079
30.841088,5397.5,9.466699524
30.841088,5398,8.026837375
30.841088,5398.5,7.25033596
30.841088,5399,7.480945034
30.841088,5399.5,9.532241251
30.841088,5400,11.32556522
30.841088,5400.5,10.37230845
30.841088,5401,9.018658758
30.841088,5401.5,7.136526848
30.841088,5402,6.561247258
30.841088,5402.5,7.45788888
30.841088,5403,8.813063451
30.841088,5403.5,9.574135671
30.841088,5404,8.754257351
30.841088,5404.5,7.687341011
30.841088,5405,7.067749904
30.841088,5405.5,8.755227702
30.841088,5406,10.51071337
30.841088,5406.5,9.647143947
30.841088,5407,9.008011851
30.841088,5407.5,8.204833496
30.841088,5408,6.349393561
30.841088,5408.5,5.074958075
30.841088,5409,5.82114134
30.841088,5409.5,7.533372309
30.841088,5410,7.954533918
30.841088,5410.5,5.945035558
30.841088,5411,4.997891992
30.841088,5411.5,6.098571557
30.841088,5412,7.034763642
30.841088,5412.5,7.589931096
30.841088,5413,8.533386519
30.841088,5413.5,9.557874526
30.841088,5414,8.0636314
30.841088,5414.5,7.214965312
30.841088,5415,7.107997286
30.841088,5415.5,6.354152562
30.841088,5416,6.834544953
30.841088,5416.5,8.471307099
30.841088,5417,9.12018324
30.841088,5417.5,8.733103596
30.841088,5418,7.654498757
30.841088,5418.5,6.475477988
30.841088,5419,7.132221826
30.841088,5419.5,9.118389102
30.841088,5420,9.118367747
30.841088,5420.5,8.99428531
30.841088,5421,8.641793659
30.841088,5421.5,8.164707991
30.841088,5422,9.404707245
30.841088,5422.5,11.02620654
30.841088,5423,11.24820732
30.841088,5423.5,10.92965281
30.841088,5424,9.823582799
30.841088,5424.5,9.684409165
30.841088,5425,9.962001694
30.841088,5425.5,9.109109179
30.841088,5426,9.106075129
30.841088,5426.5,8.674636071
30.841088,5427,8.132874306
30.841088,5427.5,8.846289125
30.841088,5428,8.794618955
30.841088,5428.5,7.673651883
30.841088,5429,7.348320766
30.841088,5429.5,8.062687032
30.841088,5430,8.48669683
30.841088,5430.5,7.595513608
30.841088,5431,8.20175834
30.841088,5431.5,8.723039791
30.841088,5432,8.281740398
30.841088,5432.5,9.811154827
30.841088,5433,11.98505026
30.841088,5433.5,12.27903666
30.841088,5434,10.93309428
30.841088,5434.5,10.36032348
30.841088,5435,10.22692842
30.841088,5435.5,10.08738715
30.841088,5436,10.31258882
30.841088,5436.5,10.16862207
30.841088,5437,9.514108125
30.841088,5437.5,9.423663938
30.841088,5438,9.403133427
30.841088,5438.5,8.846122635
30.841088,5439,8.494398582
30.841088,5439.5,8.808499131
30.841088,5440,8.770892291
30.841088,5440.5,7.839588182
30.841088,5441,7.39848836
30.841088,5441.5,7.904656366
30.841088,5442,9.4818673
30.841088,5442.5,9.318621098
30.841088,5443,7.995501414
30.841088,5443.5,6.626758749
30.841088,5444,5.800250735
30.841088,5444.5,6.035386212
30.841088,5445,6.723937404
30.841088,5445.5,7.456083005
30.841088,5446,7.247682632
30.841088,5446.5,6.77178837
30.841088,5447,7.224966666
30.841088,5447.5,7.399767071
30.841088,5448,7.195680463
30.841088,5448.5,8.445682718
30.841088,5449,9.704999513
30.841088,5449.5,8.913533284
30.841088,5450,7.058311166
30.841088,5450.5,6.351842001
30.841088,5451,6.983093746
30.841088,5451.5,8.036947022
30.841088,5452,7.721510411
30.841088,5452.5,6.507752072
30.841088,5453,5.935675939
30.841088,5453.5,6.804002573
30.841088,5454,9.169855362
30.841088,5454.5,11.1080292
30.841088,5455,10.41588511
30.841088,5455.5,9.212978003
30.841088,5456,8.012917903
30.841088,5456.5,6.931342313
30.841088,5457,5.957219708
30.841088,5457.5,5.776368633
30.841088,5458,6.446653532
30.841088,5458.5,7.068960863
30.841088,5459,7.131702698
30.841088,5459.5,6.941116974
30.841088,5460,6.481976079
30.841088,5460.5,6.458433092
30.841088,5461,7.24091611
30.841088,5461.5,7.978161263
30.841088,5462,8.024746445
30.841088,5462.5,7.636769756
30.841088,5463,7.629456379
30.841088,5463.5,8.059760914
30.841088,5464,7.575403247
30.841088,5464.5,7.238995653
30.841088,5465,7.001667947
30.841088,5465.5,7.198250085
30.841088,5466,6.840490886
30.841088,5466.5,6.439704034
30.841088,5467,6.502217322
30.841088,5467.5,6.775089184
30.841088,5468,6.43064284
30.841088,5468.5,6.532089322
30.841088,5469,8.594388028
30.841088,5469.5,10.89749841
30.841088,5470,10.59890602
30.841088,5470.5,10.48431424
30.841088,5471,11.71909594
30.841088,5471.5,13.18780515
30.841088,5472,11.95083375
30.841088,5472.5,8.732103655
30.841088,5473,6.247379507
30.841088,5473.5,4.888615281
30.841088,5474,3.646346007
30.841088,5474.5,2.728637033
30.841088,5475,2.515155981
30.841088,5475.5,2.772781119
30.841088,5476,3.821634993
30.841088,5476.5,4.062380236
30.841088,5477,3.633678214
30.841088,5477.5,3.880418945
30.841088,5478,3.822430273
30.841088,5478.5,3.363210788
30.841088,5479,2.785286864
30.841088,5479.5,2.746884641
30.841088,5480,3.190798489
30.841088,5480.5,3.892835574
30.841088,5481,4.428745516
30.841088,5481.5,4.694070634
30.841088,5482,4.933760451
30.841088,5482.5,5.712881988
30.841088,5483,6.279972791
30.841088,5483.5,6.613090231
30.841088,5484,6.524045308
30.841088,5484.5,6.573137655
30.841088,5485,7.33163747
30.841088,5485.5,8.725950574
30.841088,5486,8.711140089
30.841088,5486.5,8.174828065
30.841088,5487,7.676840829
30.841088,5487.5,6.925056179
30.841088,5488,6.04744532
30.841088,5488.5,5.244598686
30.841088,5489,4.851840225
30.841088,5489.5,4.506976316
30.841088,5490,4.012703076
30.841088,5490.5,4.098618298
30.841088,5491,4.890255104
30.841088,5491.5,6.59286544
30.841088,5492,8.6803364
30.841088,5492.5,10.12169564
30.841088,5493,11.30193529
30.841088,5493.5,11.94508345
30.841088,5494,12.20628936
30.841088,5494.5,11.36340145
30.841088,5495,9.502363729
30.841088,5495.5,6.951232201
30.841088,5496,4.359195551
30.841088,5496.5,2.99448544
30.841088,5497,2.617595258
30.841088,5497.5,2.920194556
30.841088,5498,3.472965948
30.841088,5498.5,4.048621416
30.841088,5499,4.677346659
30.841088,5499.5,6.203437054
30.841088,5500,6.498928746
30.841088,5500.5,5.907279005
30.841088,5501,5.69625869
30.841088,5501.5,5.620952491
30.841088,5502,5.060438489
30.841088,5502.5,5.9864245
30.841088,5503,8.477789037
30.841088,5503.5,11.60288073
30.841088,5504,12.61466069
30.841088,5504.5,12.55399921
30.841088,5505,13.13005534
30.841088,5505.5,12.54162074
30.841088,5506,10.46393138
30.841088,5506.5,8.145206692
30.841088,5507,6.659290094
30.841088,5507.5,6.043690304
30.841088,5508,5.752909683
30.841088,5508.5,5.895515495
30.841088,5509,6.378687698
30.841088,5509.5,7.034344679
30.841088,5510,7.20049829
30.841088,5510.5,6.95992263
30.841088,5511,6.401731963
30.841088,5511.5,6.037111616
30.841088,5512,5.763821443
30.841088,5512.5,5.461914534
30.841088,5513,5.244683864
30.841088,5513.5,5.511866874
30.841088,5514,5.924898317
30.841088,5514.5,6.309478104
30.841088,5515,5.464694498
30.841088,5515.5,4.965324019
30.841088,5516,4.985639782
30.841088,5516.5,4.479640161
30.841088,5517,4.753354332
30.841088,5517.5,5.608996352
30.841088,5518,6.591596146
30.841088,5518.5,7.537977228
30.841088,5519,8.057982286
30.841088,5519.5,8.208728544
30.841088,5520,8.350876145
30.841088,5520.5,8.157018904
30.841088,5521,7.552265134
30.841088,5521.5,6.754159649
30.841088,5522,6.338960718
30.841088,5522.5,6.432060488
30.841088,5523,6.35403883
30.841088,5523.5,6.926829919
30.841088,5524,8.082176604
30.841088,5524.5,9.957742906
30.841088,5525,10.27962405
30.841088,5525.5,8.209657659
30.841088,5526,5.916484928
30.841088,5526.5,4.937050517
30.841088,5527,5.446146766
30.841088,5527.5,6.643621361
30.841088,5528,7.819351279
30.841088,5528.5,8.98839681
30.841088,5529,9.706282002
30.841088,5529.5,9.934227044
30.841088,5530,9.901067006
30.841088,5530.5,8.710215463
30.841088,5531,7.283237468
30.841088,5531.5,5.976492418
30.841088,5532,4.986532364
30.841088,5532.5,4.218153324
30.841088,5533,4.140126296
30.841088,5533.5,4.629050182
30.841088,5534,4.699695758
30.841088,5534.5,4.157523595
30.841088,5535,3.845891139
30.841088,5535.5,3.639346316
30.841088,5536,3.657788152
30.841088,5536.5,3.952120272
30.841088,5537,4.217492052
30.841088,5537.5,4.328236563
30.841088,5538,4.505357795
30.841088,5538.5,5.290708347
30.841088,5539,5.808262253
30.841088,5539.5,7.213320851
30.841088,5540,9.223536963
30.841088,5540.5,10.07789433
30.841088,5541,9.569792183
30.841088,5541.5,8.261398977
30.841088,5542,7.090189027
30.841088,5542.5,6.414342916
30.841088,5543,6.554776653
30.841088,5543.5,7.250309659
30.841088,5544,8.546960244
30.841088,5544.5,9.511644967
30.841088,5545,10.20061387
30.841088,5545.5,10.6984531
30.841088,5546,9.777340863
30.841088,5546.5,8.412729042
30.841088,5547,7.607192425
30.841088,5547.5,7.754558137
30.841088,5548,7.639861442
30.841088,5548.5,7.103794627
30.841088,5549,7.548798519
30.841088,5549.5,8.392685674
30.841088,5550,8.127454703
30.841088,5550.5,7.496008544
30.841088,5551,7.490476508
30.841088,5551.5,7.501248512
30.841088,5552,6.578034625
30.841088,5552.5,6.297257809
30.841088,5553,7.523464595
30.841088,5553.5,9.339179621
30.841088,5554,8.968325344
30.841088,5554.5,7.010962523
30.841088,5555,6.261904147
30.841088,5555.5,7.052070149
30.841088,5556,8.076170656
30.841088,5556.5,8.577204887
30.841088,5557,8.442584747
30.841088,5557.5,8.945776907
30.841088,5558,9.692307227
30.841088,5558.5,9.891167491
30.841088,5559,9.523093434
30.841088,5559.5,9.250975805
30.841088,5560,9.079001445
30.841088,5560.5,8.596942499
30.841088,5561,7.292878752
30.841088,5561.5,6.074750014
30.841088,5562,5.592979897
30.841088,5562.5,6.261863918
30.841088,5563,7.096730299
30.841088,5563.5,7.358151394
30.841088,5564,7.052191169
30.841088,5564.5,6.572061687
30.841088,5565,6.405216708
30.841088,5565.5,7.063212895
30.841088,5566,8.126397235
30.841088,5566.5,8.48627223
30.841088,5567,7.721124562
30.841088,5567.5,6.563643127
30.841088,5568,5.75273017
30.841088,5568.5,5.313406433
30.841088,5569,5.361682854
30.841088,5569.5,5.287714479
30.841088,5570,5.335191786
30.841088,5570.5,4.965021247
30.841088,5571,3.874362284
30.841088,5571.5,2.850184667
30.841088,5572,2.459570555
30.841088,5572.5,2.267054405
30.841088,5573,2.467765185
30.841088,5573.5,3.301205756
30.841088,5574,4.394351103
30.841088,5574.5,5.096620446
30.841088,5575,5.325379461
30.841088,5575.5,6.138093271
30.841088,5576,6.298682038
30.841088,5576.5,5.436164439
30.841088,5577,4.503264993
30.841088,5577.5,3.986986535
30.841088,5578,3.343893923
30.841088,5578.5,3.181336787
30.841088,5579,3.369936811
30.841088,5579.5,3.136841809
30.841088,5580,3.134729054
30.841088,5580.5,3.090476771
30.841088,5581,2.854540422
30.841088,5581.5,2.240747876
30.841088,5582,1.626145791
30.841088,5582.5,1.88535215
30.841088,5583,2.884118142
30.841088,5583.5,3.948693426
30.841088,5584,4.506607377
30.841088,5584.5,5.067765446
30.841088,5585,5.570861977
30.841088,5585.5,5.785033163
30.841088,5586,6.018317667
30.841088,5586.5,6.114056023
30.841088,5587,6.20107541
30.841088,5587.5,6.658743289
30.841088,5588,7.72135216
30.841088,5588.5,8.655604213
30.841088,5589,8.893614379
30.841088,5589.5,8.794219195
30.841088,5590,8.261311846
30.841088,5590.5,8.799008974
30.841088,5591,9.395031111
30.841088,5591.5,9.973626392
30.841088,5592,10.84673846
30.841088,5592.5,11.44202942
30.841088,5593,11.63263995
30.841088,5593.5,12.10912451
30.841088,5594,12.59185882
30.841088,5594.5,12.45241405
30.841088,5595,12.07559579
30.841088,5595.5,11.6214343
30.841088,5596,9.719047649
30.841088,5596.5,7.809310269
30.841088,5597,6.881821491
30.841088,5597.5,6.596040218
30.841088,5598,6.20292502
30.841088,5598.5,6.154461541
30.841088,5599,5.774885272
30.841088,5599.5,5.949871813
30.841088,5600,6.325043129
30.841088,5600.5,6.764909568
30.841088,5601,6.535692459
30.841088,5601.5,6.523808916
30.841088,5602,7.114564863
30.841088,5602.5,8.118999466
30.841088,5603,8.465742164
30.841088,5603.5,7.67656313
30.841088,5604,7.391040515
30.841088,5604.5,7.742354657
30.841088,5605,8.684934076
30.841088,5605.5,8.998461119
30.841088,5606,8.16203296
30.841088,5606.5,6.975454894
30.841088,5607,7.231262324
30.841088,5607.5,7.472273547
30.841088,5608,5.542118554
30.841088,5608.5,2.844651718
30.841088,5609,1.067486185
30.841088,5609.5,0.77205087
30.841088,5610,0.922622672
30.841088,5610.5,1.265166656
30.841088,5611,1.785751026
30.841088,5611.5,2.8448872
30.841088,5612,3.555080407
30.841088,5612.5,5.36199348
30.841088,5613,5.566685844
30.841088,5613.5,4.684956938
30.841088,5614,4.068440497
30.841088,5614.5,3.717694157
30.841088,5615,3.462094865
30.841088,5615.5,3.402978213
30.841088,5616,3.289419416
30.841088,5616.5,3.465638355
30.841088,5617,4.452808048
30.841088,5617.5,5.265261837
30.841088,5618,5.493975552
30.841088,5618.5,5.464695384
30.841088,5619,5.062446908
30.841088,5619.5,5.113765475
30.841088,5620,5.391123502
30.841088,5620.5,5.16089033
30.841088,5621,4.654913715
30.841088,5621.5,4.128829271
30.841088,5622,3.747324208
30.841088,5622.5,3.897611362
30.841088,5623,4.285853208
30.841088,5623.5,4.431496416
30.841088,5624,4.323275315
30.841088,5624.5,4.439533372
30.841088,5625,4.533811298
30.841088,5625.5,4.650099186
30.841088,5626,4.508611492
30.841088,5626.5,4.849177666
30.841088,5627,5.352045626
30.841088,5627.5,5.422355631
30.841088,5628,5.366513666
30.841088,5628.5,5.352877032
30.841088,5629,4.976237366
30.841088,5629.5,3.957474319
30.841088,5630,3.76128296
30.841088,5630.5,4.58657175
30.841088,5631,5.244208318
30.841088,5631.5,4.797680218
30.841088,5632,3.54430748
30.841088,5632.5,2.598621337
30.841088,5633,3.111341111
30.841088,5633.5,3.978664018
30.841088,5634,4.472041829
30.841088,5634.5,4.936579056
30.841088,5635,6.241375167
30.841088,5635.5,8.270051121
30.841088,5636,9.110478303
30.841088,5636.5,8.289893303
30.841088,5637,7.60523785
30.841088,5637.5,6.641605462
30.841088,5638,5.036514548
30.841088,5638.5,3.36579287
30.841088,5639,2.795552373
30.841088,5639.5,3.469576468
30.841088,5640,3.635925705
30.841088,5640.5,3.836818969
30.841088,5641,4.0764879
30.841088,5641.5,4.19626817
30.841088,5642,3.812846632
30.841088,5642.5,3.381575518
30.841088,5643,2.994088802
30.841088,5643.5,3.624445847
30.841088,5644,4.556931332
30.841088,5644.5,5.304377222
30.841088,5645,5.764470927
30.841088,5645.5,6.037273885
30.841088,5646,6.120260351
30.841088,5646.5,6.222776053
30.841088,5647,6.083423388
30.841088,5647.5,6.091325427
30.841088,5648,6.424958156
30.841088,5648.5,7.231434708
30.841088,5649,8.573982625
30.841088,5649.5,9.836519364
30.841088,5650,10.88144922
30.841088,5650.5,11.56242916
30.841088,5651,11.97796597
30.841088,5651.5,12.77738091
30.841088,5652,13.49906736
30.841088,5652.5,13.02448103
30.841088,5653,11.18233459
30.841088,5653.5,8.924051517
30.841088,5654,7.465574719
30.841088,5654.5,7.275674348
30.841088,5655,6.781092984
30.841088,5655.5,5.186972127
30.841088,5656,4.561835234
30.841088,5656.5,4.725223669
30.841088,5657,5.763815138
30.841088,5657.5,7.013785379
30.841088,5658,7.942854878
30.841088,5658.5,8.820362845
30.841088,5659,9.068879599
30.841088,5659.5,9.604530379
30.841088,5660,10.4949424
30.841088,5660.5,11.4769095
30.841088,5661,13.15894286
30.841088,5661.5,12.59558422
30.841088,5662,10.82247714
30.841088,5662.5,9.743294081
30.841088,5663,9.560888451
30.841088,5663.5,10.49471324
30.841088,5664,10.51199322
30.841088,5664.5,9.976204069
30.841088,5665,11.14262458
30.841088,5665.5,11.09149031
30.841088,5666,10.42867414
30.841088,5666.5,9.504285124
30.841088,5667,9.252561092
30.841088,5667.5,10.06556417
30.841088,5668,11.32554856
30.841088,5668.5,11.378588
30.841088,5669,9.928462915
30.841088,5669.5,8.897701922
30.841088,5670,8.425244083
30.841088,5670.5,8.067429217
30.841088,5671,8.252567944
30.841088,5671.5,8.438616559
30.841088,5672,8.629623189
30.841088,5672.5,8.748783059
30.841088,5673,8.531629346
30.841088,5673.5,8.017671889
30.841088,5674,7.364581219
30.841088,5674.5,7.092007679
30.841088,5675,6.682904875
30.841088,5675.5,5.367794204
30.841088,5676,4.792260092
30.841088,5676.5,4.774489431
30.841088,5677,4.632063872
30.841088,5677.5,3.993854154
30.841088,5678,3.790519011
30.841088,5678.5,3.956855522
30.841088,5679,4.508621593
30.841088,5679.5,5.618614565
30.841088,5680,7.158187108
30.841088,5680.5,8.513429954
30.841088,5681,8.544656869
30.841088,5681.5,7.190153993
30.841088,5682,5.856575707
30.841088,5682.5,5.604005048
30.841088,5683,7.008077284
30.841088,5683.5,8.675342917
30.841088,5684,8.833404452
30.841088,5684.5,7.517601026
30.841088,5685,7.002288424
30.841088,5685.5,9.885929711
30.841088,5686,12.47722018
30.841088,5686.5,12.49307099
30.841088,5687,11.66118595
30.841088,5687.5,874.7051843
30.841088,5688,889.8244891
30.841088,5688.5,14.93542836
30.841088,5689,15.15563884
30.841088,5689.5,13.34349481
30.841088,5690,11.85955906
30.841088,5690.5,11.18899379
30.841088,5691,10.46227641
30.841088,5691.5,9.828649968
30.841088,5692,10.25863939
30.841088,5692.5,11.86105597
30.841088,5693,12.88897494
30.841088,5693.5,11.57220095
30.841088,5694,10.39607455
30.841088,5694.5,10.64994798
30.841088,5695,11.44889314
30.841088,5695.5,12.28962608
30.841088,5696,13.51179261
30.841088,5696.5,14.62047743
30.841088,5697,13.52147043
30.841088,5697.5,12.34961011
30.841088,5698,13.03046797
30.841088,5698.5,13.56780478
30.841088,5699,12.37789898
30.841088,5699.5,9.30321734
30.841088,5700,7.267620738
30.841088,5700.5,7.338635828
30.841088,5701,8.64341842
30.841088,5701.5,8.855653044
30.841088,5702,7.496982554
30.841088,5702.5,6.474388834
30.841088,5703,7.265371743
30.841088,5703.5,8.982552365
30.841088,5704,9.183986968
30.841088,5704.5,7.562295562
30.841088,5705,7.420372228
30.841088,5705.5,7.636965015
30.841088,5706,8.560773865
30.841088,5706.5,9.203061512
30.841088,5707,10.79903985
30.841088,5707.5,12.68926045
30.841088,5708,13.28525285
30.841088,5708.5,11.55674216
30.841088,5709,10.91875959
30.841088,5709.5,10.79833652
30.841088,5710,10.16732856
30.841088,5710.5,8.816811802
30.841088,5711,7.736539403
30.841088,5711.5,8.151717777
30.841088,5712,11.53102854
30.841088,5712.5,17.03683825
30.841088,5713,18.83035421
30.841088,5713.5,15.98428307
30.841088,5714,11.89935208
30.841088,5714.5,10.50338122
30.841088,5715,11.57009912
30.841088,5715.5,12.29998932
30.841088,5716,11.90530081
30.841088,5716.5,11.01454232
30.841088,5717,10.73468322
30.841088,5717.5,10.84250399
30.841088,5718,9.905058054
30.841088,5718.5,7.687144903
30.841088,5719,6.545577403
30.841088,5719.5,7.166132953
30.841088,5720,7.360344179
30.841088,5720.5,6.045608696
30.841088,5721,4.446409382
30.841088,5721.5,3.84845578
30.841088,5722,3.568359985
30.841088,5722.5,2.959742347
30.841088,5723,2.628153976
30.841088,5723.5,3.837426247
30.841088,5724,5.762306081
30.841088,5724.5,7.911656368
30.841088,5725,11.77030576
30.841088,5725.5,13.65079794
30.841088,5726,13.63214994
30.841088,5726.5,13.70895988
30.841088,5727,13.97626663
30.841088,5727.5,14.42447136
30.841088,5728,15.09084516
30.841088,5728.5,15.03225333
30.841088,5729,15.85100679
30.841088,5729.5,17.8697317
30.841088,5730,18.35511773
30.841088,5730.5,16.21011901
30.841088,5731,13.61343868
30.841088,5731.5,11.38042993
30.841088,5732,10.02933018
30.841088,5732.5,11.31621199
30.841088,5733,12.59280486
30.841088,5733.5,13.53664239
30.841088,5734,15.20446769
30.841088,5734.5,14.46255153
30.841088,5735,12.87664259
30.841088,5735.5,12.20368185
30.841088,5736,12.63967375
30.841088,5736.5,12.87178915
30.841088,5737,12.14384098
30.841088,5737.5,12.71432029
30.841088,5738,15.62454898
30.841088,5738.5,15.36058145
30.841088,5739,13.39640479
30.841088,5739.5,11.97696439
30.841088,5740,11.82115406
30.841088,5740.5,11.80765924
30.841088,5741,11.12246791
30.841088,5741.5,10.24893801
30.841088,5742,10.5050982
30.841088,5742.5,12.40545471
30.841088,5743,14.02341751
30.841088,5743.5,14.32935826
30.841088,5744,13.59828736
30.841088,5744.5,13.01726018
30.841088,5745,13.95769872
30.841088,5745.5,15.1846694
30.841088,5746,14.98918235
30.841088,5746.5,13.33188566
30.841088,5747,12.46613876
30.841088,5747.5,12.22104314
30.841088,5748,12.34065013
30.841088,5748.5,13.98444104
30.841088,5749,16.30956824
30.841088,5749.5,17.1143113
30.841088,5750,15.95422368
30.841088,5750.5,13.65573913
30.841088,5751,11.64761372
30.841088,5751.5,10.97683155
30.841088,5752,11.44211885
30.841088,5752.5,12.02560913
30.841088,5753,12.18840726
30.841088,5753.5,12.35054862
30.841088,5754,11.75087745
30.841088,5754.5,11.24845616
30.841088,5755,11.84592061
30.841088,5755.5,12.90573001
30.841088,5756,12.28990534
30.841088,5756.5,11.21008592
30.841088,5757,11.69203568
30.841088,5757.5,13.26232533
30.841088,5758,13.53170953
30.841088,5758.5,12.43854957
30.841088,5759,10.15549914
30.841088,5759.5,8.496232385
30.841088,5760,9.688324434
30.841088,5760.5,12.90286584
30.841088,5761,15.58190607
30.841088,5761.5,16.44899442
30.841088,5762,15.78421678
30.841088,5762.5,13.52189197
30.841088,5763,11.55125819
30.841088,5763.5,10.35810903
30.841088,5764,9.093077559
30.841088,5764.5,7.261975798
30.841088,5765,5.696093316
30.841088,5765.5,5.530204312
30.841088,5766,6.586762413
30.841088,5766.5,8.110391334
30.841088,5767,9.525304491
30.841088,5767.5,10.43200255
30.841088,5768,11.21097892
30.841088,5768.5,11.5612574
30.841088,5769,10.69558686
30.841088,5769.5,8.929683964
30.841088,5770,8.796836747
30.841088,5770.5,9.050974931
30.841088,5771,10.04783459
30.841088,5771.5,10.41244908
30.841088,5772,10.06703956
30.841088,5772.5,10.85724788
30.841088,5773,12.63137783
30.841088,5773.5,12.66539724
30.841088,5774,12.48013189
30.841088,5774.5,13.05468698
30.841088,5775,12.53853644
30.841088,5775.5,10.79686221
30.841088,5776,9.150466769
30.841088,5776.5,7.322922928
30.841088,5777,6.068139535
30.841088,5777.5,5.680936807
30.841088,5778,6.924741364
30.841088,5778.5,9.165706471
30.841088,5779,10.74913871
30.841088,5779.5,9.645560854
30.841088,5780,7.617328968
30.841088,5780.5,7.400410081
30.841088,5781,7.751218592
30.841088,5781.5,7.464615989
30.841088,5782,6.819831923
30.841088,5782.5,6.977575062
30.841088,5783,6.80458764
30.841088,5783.5,6.143405274
30.841088,5784,5.344749958
30.841088,5784.5,4.410181344
30.841088,5785,3.973210685
30.841088,5785.5,4.151384854
30.841088,5786,4.340758555
30.841088,5786.5,4.903542316
30.841088,5787,5.665907329
30.841088,5787.5,6.71579152
30.841088,5788,8.089899377
30.841088,5788.5,9.02787636
30.841088,5789,10.22873009
30.841088,5789.5,11.80095449
30.841088,5790,13.23554608
30.841088,5790.5,14.12726818
30.841088,5791,14.3932272
30.841088,5791.5,14.28370354
30.841088,5792,14.38051982
30.841088,5792.5,14.36460615
30.841088,5793,13.87259604
30.841088,5793.5,12.88090719
30.841088,5794,11.82723065
30.841088,5794.5,11.85300932
30.841088,5795,12.06267678
30.841088,5795.5,11.07169086
30.841088,5796,10.61618426
30.841088,5796.5,10.06986158
30.841088,5797,8.958707062
30.841088,5797.5,7.868635829
30.841088,5798,7.657342139
30.841088,5798.5,8.726600661
30.841088,5799,9.5606693
30.841088,5799.5,8.521617603
30.841088,5800,6.996265368
30.841088,5800.5,6.4470555
30.841088,5801,5.968528591
30.841088,5801.5,5.696457927
30.841088,5802,5.456820827
30.841088,5802.5,5.543172752
30.841088,5803,6.311382041
30.841088,5803.5,7.701419849
30.841088,5804,8.689080277
30.841088,5804.5,9.277357328
30.841088,5805,10.09111485
30.841088,5805.5,11.78791019
30.841088,5806,14.11197223
30.841088,5806.5,15.01661169
30.841088,5807,13.12867714
